model,cue,A1,A2,A3
qwen3:8b,cue,prompt,signal,hint
qwen3:8b,becoming,process,change,growth
qwen3:8b,archeology,study,artifacts,culture
qwen3:8b,joker,chaos,prank,clown
qwen3:8b,hurtful,pain,damage,wound
qwen3:8b,nacho,tortilla,cheese,spicy
qwen3:8b,unsafe,dangerous,risk,hazard
qwen3:8b,hummingbird,small,beak,flower
qwen3:8b,coast,shore,beach,sea
qwen3:8b,immature,naive,childish,green
qwen3:8b,ligament,tendon,joint,injury
qwen3:8b,shield,protection,armor,defend
qwen3:8b,vegetarian,plant,meat,dairy
qwen3:8b,parcel,mail,package,delivery
qwen3:8b,madly,Passionately,Zealously,Fervently
qwen3:8b,flunk,fail,exam,grade
qwen3:8b,traveler,journey,explorer,adventure
qwen3:8b,bubble gum,sweet,pink,chewy
qwen3:8b,expel,remove,drive,force
qwen3:8b,leaning,tilt,slant,slope
qwen3:8b,juicer,juice,fruit,vegetable
qwen3:8b,hovercraft,flying,water,speed
qwen3:8b,fabric,cloth,textile,material
qwen3:8b,captivity,prison,confinement,imprisonment
qwen3:8b,lamb,sheep,meat,wool
qwen3:8b,failure,loss,mistake,error
qwen3:8b,balls,sport,play,game
qwen3:8b,governance,leadership,policy,control
qwen3:8b,electricity,power,current,light
qwen3:8b,celebrity,fame,public,media
qwen3:8b,masturbate,self,private,sexual
qwen3:8b,extroverted,outgoing,social,talkative
qwen3:8b,breed,dog,cat,horse
qwen3:8b,frustrated,angry,annoyed,irritated
qwen3:8b,goodwill,trust,favor,kindness
qwen3:8b,dialogue,conversation,talk,discussion
qwen3:8b,unrealistic,impractical,fantasy,unreal
qwen3:8b,hobble,limp,stagger,trip
qwen3:8b,unripe,fruit,green,raw
qwen3:8b,boxer,fighter,glove,ring
qwen3:8b,laborer,worker,manual,employee
qwen3:8b,atheism,nonbelief,rationalism,secularism
qwen3:8b,autumn,leaves,weather,harvest
qwen3:8b,repress,suppress,control,constrain
qwen3:8b,sweatshop,exploitation,labor,child
qwen3:8b,veer,turn,drift,sway
qwen3:8b,mystical,spirit,magic,enigma
qwen3:8b,redwood,tree,forest,evergreen
qwen3:8b,gods,heaven,divine,myth
qwen3:8b,elbow,joint,arm,bend
qwen3:8b,sterile,clean,disinfectant,antiseptic
qwen3:8b,mailbox,mail,letter,post
qwen3:8b,rundown,shabby,dilapidated,neglected
qwen3:8b,execute,carry,implement,perform
qwen3:8b,hitchhike,ride,stranger,road
qwen3:8b,intoxicate,alcohol,drugs,impaired
qwen3:8b,complete,finish,end,done
qwen3:8b,vomit,throwup,regurgitate,emesis
qwen3:8b,civilization,progress,culture,history
qwen3:8b,let,allow,go,free
qwen3:8b,gifted,talented,exceptional,remarkable
qwen3:8b,whiskers,cat,mouse,whisk
qwen3:8b,lore,myth,tradition,story
qwen3:8b,Norway,nature,lights,fjords
qwen3:8b,petrol,fuel,gasoline,car
qwen3:8b,Islam,religion,prayer,faith
qwen3:8b,mitten,hand,winter,glove
qwen3:8b,cozy,comfort,warmth,snug
qwen3:8b,hum,sound,low,vibrate
qwen3:8b,head,think,top,lead
qwen3:8b,mints,sweet,cool,fresh
qwen3:8b,increasing,growth,rise,trend
qwen3:8b,chauffeur,driver,vehicle,car
qwen3:8b,constant,unchanging,steady,persistent
qwen3:8b,zeal,enthusiasm,passion,drive
qwen3:8b,periscope,submarine,military,observation
qwen3:8b,oddity,strange,quirk,anomaly
qwen3:8b,monotonous,boring,repetitive,dull
qwen3:8b,stupid,dumb,foolish,moron
qwen3:8b,hers,mine,yours,theirs
qwen3:8b,scribe,write,copy,record
qwen3:8b,campfire,warmth,stories,light
qwen3:8b,cartoon,character,animation,drawing
qwen3:8b,contempt,disdain,scorn,mockery
qwen3:8b,cactus,plant,spine,desert
qwen3:8b,fad,trend,popularity,short-lived
qwen3:8b,since,time,because,cause
qwen3:8b,tom,tomato,cat,home
qwen3:8b,devil,evil,satan,damned
qwen3:8b,tuba,instrument,brass,band
qwen3:8b,algae,water,plant,green
qwen3:8b,crows,omen,bird,trash
qwen3:8b,cooler,cold,ice,chill
qwen3:8b,martial art,karate,boxing,judo
qwen3:8b,medic,doctor,nurse,health
qwen3:8b,pesky,annoying,troublesome,nuisance
qwen3:8b,stretch,lengthen,extend,flex
qwen3:8b,thrifty,economical,frugal,saving
qwen3:8b,amass,collect,gather,accumulate
qwen3:8b,flawed,imperfect,defective,faulty
qwen3:8b,term,definition,phrase,word
